subject,itemID,order,condition,word,JP,rating,RaterA,RaterB,Agreement,Final
29,3,54,1,thin lips,薄い唇,1,,,,1
29,4,50,1,deep love,深い愛,1,,,,1
29,5,39,1,small room,小さな部屋,1,,,,1
29,6,45,1,long sleep,長時間睡眠,1,,,,1
29,7,15,1,cold tea,冷えたお茶,1,,,,1
29,8,32,1,broken window,割れた窓,1,,,,1
29,9,38,1,final year,最後の年,2,,,,1
29,10,52,1,front tire,前輪,1,,,,1
29,11,48,1,famous person,有名な人,1,,,,1
29,12,46,1,good news,良い知らせ,1,,,,1
29,13,56,1,economic growth,経済成長,1,,,,1
29,14,21,1,black hole,ブラックホール,2,,,,1
29,15,43,1,near future,近い将来,1,,,,1
29,16,49,1,tragic deaths,悲劇的な死,1,,,,1
29,17,1,1,beautiful woman,美しい女性,1,,,,1
29,18,12,1,handsome man,かっこいい男性,1,,,,1
29,19,16,1,bitter experience,苦い経験,1,,,,1
29,20,30,1,big eyes,大きな目,1,,,,1
29,21,11,1,high price,高価,1,,,,1
29,22,25,1,strong wind,強い風,1,,,,1
29,23,8,1,clean water,きれいな水,1,,,,1
29,24,59,2,bad debt,ずるずるした借金,3,,,,0
29,25,27,2,bare feet,ギリギリ,4,,,,0
29,26,66,2,brief moment,ほんの一瞬,2,,,,1
29,27,55,2,broad daylight,昼間が長い,2,,,,0
29,28,53,2,busy road,混んだ道,1,,,,1
29,29,29,2,careful attention,注意を払う,3,,,,1
29,30,28,2,coming months,来月,1,,,,1
29,31,17,2,early bird,早く起きる鳥,4,,,,1
29,32,60,2,easy decision,簡単な決定,2,,,,1
29,33,20,2,false teeth,失言,2,,,,0
29,34,34,2,flat rate,変化なし,4,,,,0
29,35,9,2,free speech,自由な言論,1,,,,1
29,36,24,2,full understanding,十分な理解,1,,,,1
29,37,13,2,hard luck,厳しい運命,2,,,,1
29,38,47,2,low speed,ゆっくりなスピードで,3,,,,1
29,39,41,2,lucky guess,都合の良い解釈,3,,,,0
29,40,33,2,open arms,開いた腕,1,,,,0
29,41,44,2,poor health,不健康,2,,,,1
29,42,61,2,proud parents,誇りの両親,3,,,,0
29,43,19,2,quick look,ぱっと見,2,,,,1
29,44,64,2,sharp rise,急速な増加,1,,,,1
29,45,65,2,short notice,短いお知らせ,4,,,,0
29,46,22,2,slow learner,習得が遅い学習者,4,,,,1
29,47,51,3,active personality,快活な性格,2,,,,
29,48,6,3,cheap pay,安い賃金,1,,,,
29,49,2,3,dark society,暗い社会,1,,,,
29,50,67,3,delicious season,最高な季節,3,,,,
29,51,42,3,far eye,老眼,3,,,,
29,52,4,3,frank question,率直な質問,1,,,,
29,53,57,3,hot battle,熱い戦い,1,,,,
29,54,14,3,light content,明らかな文脈,3,,,,
29,55,7,3,narrow thought,軽薄な考え,2,,,,
29,56,35,3,pretty animal,かわいい動物,1,,,,
29,57,40,3,quiet war,静かな戦争,3,,,,
29,58,18,3,severe home,厳格な家,3,,,,
29,59,10,3,shallow injury,軽症,3,,,,
29,60,5,3,silent force,無言の圧力,3,,,,
29,61,68,3,slim branch,細い枝,3,,,,
29,62,31,3,soft atmosphere,柔らかな雰囲気,1,,,,
29,63,36,3,straight heart,まっすぐな心,1,,,,
29,64,62,3,sweet judgment,軽薄な判断,4,,,,
29,65,69,3,tall danger,大きな危険,3,,,,
29,66,23,3,warm gift,心温まる贈り物,2,,,,
29,67,63,3,weak rain,弱い雨,2,,,,
29,68,58,3,wide market,大きな市場,1,,,,
29,69,37,3,yellow voice,黄色い声,2,,,,
30,1,34,1,thick fog,太ったカエル,3,,,,0
30,2,26,1,stupid idea,馬鹿げた考え,1,,,,1
30,3,15,1,thin lips,薄い唇,1,,,,1
30,4,64,1,deep love,深い愛,1,,,,1
30,5,18,1,small room,小さい部屋,1,,,,1
30,6,47,1,long sleep,長い睡眠,2,,,,1
30,7,12,1,cold tea,冷たいお茶,1,,,,1
30,8,63,1,broken window,割れた窓,1,,,,1
30,9,22,1,final year,最後の年,3,,,,1
30,10,43,1,front tire,前輪,2,,,,1
30,11,60,1,famous person,有名な人,1,,,,1
30,12,33,1,good news,良い知らせ,1,,,,1
30,13,59,1,economic growth,経済的成長,1,,,,1
30,14,55,1,black hole,黒い穴,2,,,,1
30,15,58,1,near future,近い将来,2,,,,1
30,16,2,1,tragic deaths,悲劇的な死,1,,,,1
30,17,31,1,beautiful woman,美しい女の人,1,,,,1
30,18,28,1,handsome man,かっこいい男の人,2,,,,1
30,19,23,1,bitter experience,苦い経験,2,,,,1
30,20,62,1,big eyes,大きな目,1,,,,1
30,21,10,1,high price,高い値段,2,,,,1
30,22,17,1,strong wind,強風,1,,,,1
30,23,69,1,clean water,綺麗な水,2,,,,1
30,24,57,2,bad debt,悪い負債,3,,,,0
30,25,16,2,bare feet,裸足,1,,,,1
30,26,32,2,brief moment,一瞬,3,,,,1
30,27,24,2,broad daylight,広がる日差し,3,,,,0
30,28,67,2,busy road,混雑した道,3,,,,1
30,29,27,2,careful attention,注意深い気配り,2,,,,1
30,30,40,2,coming months,きたる月,3,,,,1
30,31,41,2,early bird,早い鳥,3,,,,0
30,32,53,2,easy decision,簡単な決断,1,,,,1
30,33,61,2,false teeth,偽の歯,3,,,,1
30,34,56,2,flat rate,平坦な確率,3,,,,0
30,35,54,2,free speech,自由発表,2,,,,0
30,36,13,2,full understanding,完全な理解,2,,,,1
30,37,52,2,hard luck,大変な運,3,,,,0
30,38,50,2,low speed,遅い速度,2,,,,1
30,39,30,2,lucky guess,幸運の予測,3,,,,0
30,40,7,2,open arms,開けた腕,3,,,,0
30,41,48,2,poor health,不健康,3,,,,1
30,42,14,2,proud parents,誇らしい両親,3,,,,0
30,43,21,2,quick look,チラ見,3,,,,1
30,44,37,2,sharp rise,鋭い上昇,3,,,,1
30,45,3,2,short notice,,4,,,,0
30,46,45,2,slow learner,ゆっくり学習する人,3,,,,1
30,47,46,3,active personality,活発な性格,2,,,,
30,48,42,3,cheap pay,安い給料,2,,,,
30,49,49,3,dark society,闇深い社会,2,,,,
30,50,68,3,delicious season,美味しい季節,3,,,,
30,51,29,3,far eye,離れた目,3,,,,
30,52,6,3,frank question,率直な質問,1,,,,
30,53,1,3,hot battle,熱い戦い,2,,,,
30,54,5,3,light content,軽い内容,3,,,,
30,55,39,3,narrow thought,狭い思考,3,,,,
30,56,19,3,pretty animal,可愛い動物,1,,,,
30,57,35,3,quiet war,冷戦,2,,,,
30,58,25,3,severe home,厳しい家,3,,,,
30,59,20,3,shallow injury,浅い傷,2,,,,
30,60,66,3,silent force,静かな力,3,,,,
30,61,51,3,slim branch,細い枝,1,,,,
30,62,4,3,soft atmosphere,柔らかい雰囲気,2,,,,
30,63,11,3,straight heart,真っ直ぐな心,2,,,,
30,64,65,3,sweet judgment,甘い判断,1,,,,
30,65,44,3,tall danger,高い危険,3,,,,
30,66,9,3,warm gift,暖かい贈り物,3,,,,
30,67,38,3,weak rain,弱い雨,2,,,,
30,68,8,3,wide market,広い市場,3,,,,
30,69,36,3,yellow voice,歓声,2,,,,
31,1,49,1,thick fog,厚い,4,,,,0
31,2,68,1,stupid idea,馬鹿げた意見,1,,,,1
31,3,37,1,thin lips,薄い唇,1,,,,1
31,4,1,1,deep love,深い愛,2,,,,1
31,5,19,1,small room,小さい部屋,1,,,,1
31,6,51,1,long sleep,長い眠り,1,,,,1
31,7,60,1,cold tea,冷たいお茶,1,,,,1
31,8,43,1,broken window,壊された窓,1,,,,1
31,9,16,1,final year,最後の年,1,,,,1
31,10,50,1,front tire,前のタイヤ,2,,,,1
31,11,18,1,famous person,有名人,1,,,,1
31,12,13,1,good news,良い知らせ,1,,,,1
31,13,36,1,economic growth,経済成長,1,,,,1
31,14,53,1,black hole,ブラックホール,1,,,,1
31,15,46,1,near future,近い将来,1,,,,1
31,16,15,1,tragic deaths,無惨な死,2,,,,1
31,17,62,1,beautiful woman,美しい女性,2,,,,1
31,18,63,1,handsome man,イケメン,1,,,,1
31,19,38,1,bitter experience,苦い経験,1,,,,1
31,20,52,1,big eyes,大きな目,1,,,,1
31,21,39,1,high price,高価,1,,,,1
31,22,30,1,strong wind,強風,1,,,,1
31,23,5,1,clean water,きれいな水,1,,,,1
31,24,12,2,bad debt,借金,1,,,,0
31,25,64,2,bare feet,,4,,,,0
31,26,59,2,brief moment,刹那,1,,,,1
31,27,48,2,broad daylight,,4,,,,0
31,28,69,2,busy road,渋滞,2,,,,1
31,29,44,2,careful attention,気をつける,2,,,,1
31,30,21,2,coming months,来月,1,,,,1
31,31,14,2,early bird,ひな鳥,2,,,,0
31,32,42,2,easy decision,簡単な選択,2,,,,1
31,33,27,2,false teeth,虫歯,2,,,,0
31,34,24,2,flat rate,平らな割合,3,,,,0
31,35,61,2,free speech,自由作文,2,,,,0
31,36,6,2,full understanding,完全理解,2,,,,1
31,37,35,2,hard luck,強運,1,,,,0
31,38,33,2,low speed,遅いはやさ,2,,,,1
31,39,2,2,lucky guess,思いつき,3,,,,0
31,40,45,2,open arms,腕を広げる,2,,,,0
31,41,11,2,poor health,不健康,1,,,,1
31,42,65,2,proud parents,偉大な両親,3,,,,0
31,43,57,2,quick look,すぐに見る,2,,,,1
31,44,4,2,sharp rise,急増,2,,,,1
31,45,7,2,short notice,短い気づき,3,,,,0
31,46,28,2,slow learner,遅い,4,,,,0
31,47,8,3,active personality,活発性,1,,,,
31,48,31,3,cheap pay,安価,1,,,,
31,49,67,3,dark society,闇社会,1,,,,
31,50,47,3,delicious season,美味しい季節,3,,,,
31,51,17,3,far eye,遠眼,1,,,,
31,52,20,3,frank question,簡単な質問,3,,,,
31,53,54,3,hot battle,熱い戦い,1,,,,
31,54,58,3,light content,光の媒体,2,,,,
31,55,32,3,narrow thought,狭義,2,,,,
31,56,3,3,pretty animal,可愛い動物,1,,,,
31,57,34,3,quiet war,冷戦,1,,,,
31,58,9,3,severe home,貧乏,2,,,,
31,59,56,3,shallow injury,狭い傷,3,,,,
31,60,41,3,silent force,見えない力,3,,,,
31,61,66,3,slim branch,細い枝,2,,,,
31,62,29,3,soft atmosphere,柔らかい雰囲気,1,,,,
31,63,40,3,straight heart,真っ直ぐな心,1,,,,
31,64,25,3,sweet judgment,甘い判断,1,,,,
31,65,22,3,tall danger,危険な高所,3,,,,
31,66,55,3,warm gift,あたたかい贈り物,2,,,,
31,67,23,3,weak rain,小雨,1,,,,
31,68,10,3,wide market,大市場,2,,,,
31,69,26,3,yellow voice,黄色い声援,2,,,,
32,1,37,1,thick fog,厚い霧,3,,,,0
32,2,31,1,stupid idea,馬鹿げた考え,1,,,,1
32,3,47,1,thin lips,薄い唇,1,,,,1
32,4,36,1,deep love,深い愛,1,,,,1
32,5,23,1,small room,小さい部屋,1,,,,1
32,6,26,1,long sleep,長い睡眠,1,,,,1
32,7,24,1,cold tea,冷たいお茶,1,,,,1
32,8,52,1,broken window,壊れた窓,1,,,,1
32,9,21,1,final year,最後の年,1,,,,1
32,10,22,1,front tire,,4,,,,0
32,11,35,1,famous person,有名な人物,1,,,,1
32,12,18,1,good news,良い知らせ,1,,,,1
32,13,16,1,economic growth,経済成長,1,,,,1
32,14,68,1,black hole,黒い穴,1,,,,1
32,15,42,1,near future,近い未来,1,,,,1
32,16,69,1,tragic deaths,,4,,,,0
32,17,27,1,beautiful woman,美しい女性,1,,,,1
32,18,1,1,handsome man,イケメンな男性,2,,,,1
32,19,62,1,bitter experience,苦い経験,1,,,,1
32,20,64,1,big eyes,大きな目,1,,,,1
32,21,9,1,high price,高い値段,1,,,,1
32,22,7,1,strong wind,強い風,1,,,,1
32,23,39,1,clean water,きれいな水,1,,,,1
32,24,34,2,bad debt,悪い負荷,3,,,,0
32,25,44,2,bare feet,くまの足跡,3,,,,0
32,26,12,2,brief moment,少しの間,2,,,,1
32,27,17,2,broad daylight,,4,,,,0
32,28,13,2,busy road,忙しい道,2,,,,1
32,29,38,2,careful attention,注意深い注意,2,,,,0
32,30,32,2,coming months,次の月,1,,,,1
32,31,66,2,early bird,はやい鳥,4,,,,0
32,32,19,2,easy decision,簡単な決断,1,,,,1
32,33,49,2,false teeth,間違った歯,2,,,,0
32,34,54,2,flat rate,平な割合,3,,,,0
32,35,67,2,free speech,自由なスピーチ,2,,,,0
32,36,20,2,full understanding,全て理解,1,,,,1
32,37,6,2,hard luck,大変な運,3,,,,0
32,38,8,2,low speed,遅い速さ,1,,,,1
32,39,50,2,lucky guess,幸運な予想,2,,,,0
32,40,25,2,open arms,開いた腕,1,,,,0
32,41,46,2,poor health,乏しい健康,3,,,,0
32,42,58,2,proud parents,誇らしい親,2,,,,0
32,43,61,2,quick look,素早く見る,2,,,,1
32,44,4,2,sharp rise,急な上昇,2,,,,1
32,45,40,2,short notice,短い気付き,2,,,,0
32,46,53,2,slow learner,遅い学習者,1,,,,0
32,47,56,3,active personality,活発な人,1,,,,
32,48,43,3,cheap pay,安い支払い,1,,,,
32,49,41,3,dark society,暗い社会,1,,,,
32,50,3,3,delicious season,美味しい時期,2,,,,
32,51,15,3,far eye,離れた目,1,,,,
32,52,28,3,frank question,率直な質問,1,,,,
32,53,14,3,hot battle,あついボトル,1,,,,
32,54,55,3,light content,明るい内容,4,,,,
32,55,29,3,narrow thought,狭い考え,1,,,,
32,56,30,3,pretty animal,かわいい動物,1,,,,
32,57,2,3,quiet war,静かな戦争,1,,,,
32,58,48,3,severe home,厳しい家,1,,,,
32,59,59,3,shallow injury,浅い傷,1,,,,
32,60,45,3,silent force,静かな力,3,,,,
32,61,60,3,slim branch,細い枝,2,,,,
32,62,11,3,soft atmosphere,優しい空気,1,,,,
32,63,5,3,straight heart,まっすぐなこころ,1,,,,
32,64,65,3,sweet judgment,甘い判断,1,,,,
32,65,57,3,tall danger,高い危険,3,,,,
32,66,63,3,warm gift,温かい贈り物,1,,,,
32,67,10,3,weak rain,弱い雨,1,,,,
32,68,51,3,wide market,広い市場,2,,,,
32,69,33,3,yellow voice,黄色い声,1,,,,
33,1,18,1,thick fog,太いfog,4,,,,0
33,2,48,1,stupid idea,ばかな考え,1,,,,1
33,3,61,1,thin lips,薄い唇,1,,,,1
33,4,25,1,deep love,深い愛,1,,,,1
33,5,32,1,small room,小さな部屋,1,,,,1
33,6,5,1,long sleep,長い睡眠,1,,,,1
33,7,68,1,cold tea,冷たいお茶,1,,,,1
33,8,41,1,broken window,壊れた窓,1,,,,1
33,9,65,1,final year,最高学年,1,,,,1
33,10,55,1,front tire,前輪,1,,,,1
33,11,28,1,famous person,有名な人,1,,,,1
33,12,43,1,good news,いいニュース,1,,,,1
33,13,14,1,economic growth,経済的成長,1,,,,1
33,14,9,1,black hole,ブラックホール,1,,,,1
33,15,57,1,near future,近い未来,1,,,,1
33,16,59,1,tragic deaths,ひどい死,1,,,,1
33,17,38,1,beautiful woman,美しい女性,1,,,,1
33,18,69,1,handsome man,かっこいい男性,1,,,,1
33,19,64,1,bitter experience,苦い経験,1,,,,1
33,20,36,1,big eyes,大きな目,1,,,,1
33,21,39,1,high price,高い値段,1,,,,1
33,22,66,1,strong wind,強い風,1,,,,1
33,23,31,1,clean water,きれいな水,1,,,,1
33,24,44,2,bad debt,悪い借金,1,,,,0
33,25,10,2,bare feet,裸足,1,,,,1
33,26,35,2,brief moment,信条,3,,,,0
33,27,27,2,broad daylight,昼間の撮影,4,,,,0
33,28,52,2,busy road,忙しない道,1,,,,1
33,29,50,2,careful attention,注意深い注目,3,,,,1
33,30,67,2,coming months,来月,1,,,,1
33,31,2,2,early bird,早い鳥,2,,,,0
33,32,23,2,easy decision,簡単な選択,1,,,,1
33,33,8,2,false teeth,虫歯,3,,,,0
33,34,30,2,flat rate,なだらかな値,3,,,,0
33,35,53,2,free speech,自由なスピーチ,1,,,,0
33,36,46,2,full understanding,完全な理解,1,,,,1
33,37,20,2,hard luck,風当たりきつい運,3,,,,0
33,38,60,2,low speed,遅い速度,1,,,,1
33,39,56,2,lucky guess,運のいい答え,1,,,,0
33,40,51,2,open arms,広げた腕,1,,,,0
33,41,12,2,poor health,不健康,1,,,,1
33,42,22,2,proud parents,誇りに思う両親,1,,,,1
33,43,63,2,quick look,素早い眼,1,,,,0
33,44,24,2,sharp rise,急な上昇,2,,,,1
33,45,11,2,short notice,短い気付き,3,,,,0
33,46,17,2,slow learner,学ぶ速度が遅めの人,2,,,,1
33,47,3,3,active personality,積極的な性格,1,,,,
33,48,6,3,cheap pay,安い料金,1,,,,
33,49,54,3,dark society,闇社会,1,,,,
33,50,7,3,delicious season,美味しい季節,1,,,,
33,51,45,3,far eye,遠い目,3,,,,
33,52,19,3,frank question,軽い質問,3,,,,
33,53,49,3,hot battle,あつい闘い,1,,,,
33,54,40,3,light content,軽い内容,1,,,,
33,55,58,3,narrow thought,狭い考え,1,,,,
33,56,16,3,pretty animal,かわいい動物,1,,,,
33,57,62,3,quiet war,静かな戦争,1,,,,
33,58,4,3,severe home,厳しい家,1,,,,
33,59,1,3,shallow injury,,4,,,,
33,60,26,3,silent force,無言の圧力,1,,,,
33,61,15,3,slim branch,少なめのおやつ,2,,,,
33,62,34,3,soft atmosphere,優しい雰囲気,1,,,,
33,63,29,3,straight heart,真っ直ぐな心,1,,,,
33,64,33,3,sweet judgment,甘い決断,1,,,,
33,65,47,3,tall danger,高い危険,3,,,,
33,66,13,3,warm gift,あたたかい贈り物,1,,,,
33,67,42,3,weak rain,弱い雨,1,,,,
33,68,37,3,wide market,広い市場,1,,,,
33,69,21,3,yellow voice,黄色い声,1,,,,
34,1,38,1,thick fog,厚い霧,2,,,,0
34,2,1,1,stupid idea,馬鹿なアイデア,2,,,,1
34,3,64,1,thin lips,薄い唇,2,,,,1
34,4,5,1,deep love,深い愛,1,,,,1
34,5,17,1,small room,狭い部屋,1,,,,1
34,6,48,1,long sleep,長い眠り,2,,,,1
34,7,55,1,cold tea,冷めたお茶,3,,,,0
34,8,15,1,broken window,割れた窓,1,,,,1
34,9,57,1,final year,最後の年,2,,,,1
34,10,54,1,front tire,前輪,1,,,,1
34,11,33,1,famous person,有名人,1,,,,1
34,12,53,1,good news,良い知らせ,1,,,,1
34,13,8,1,economic growth,経済,1,,,,1
34,14,10,1,black hole,ブラックホール,2,,,,1
34,15,65,1,near future,近い将来,1,,,,1
34,16,44,1,tragic deaths,,4,,,,0
34,17,59,1,beautiful woman,美人,1,,,,1
34,18,3,1,handsome man,イケメン,2,,,,1
34,19,4,1,bitter experience,苦い思い出,2,,,,1
34,20,56,1,big eyes,大きな目,1,,,,1
34,21,11,1,high price,高値,1,,,,1
34,22,16,1,strong wind,強い風,1,,,,1
34,23,24,1,clean water,きれいな水,1,,,,1
34,24,60,2,bad debt,借金,4,,,,0
34,25,51,2,bare feet,裸足,1,,,,1
34,26,49,2,brief moment,一瞬,1,,,,1
34,27,32,2,broad daylight,明るい昼間,3,,,,0
34,28,41,2,busy road,人通りの多い道,1,,,,1
34,29,14,2,careful attention,細心の注意,2,,,,1
34,30,42,2,coming months,来月,3,,,,1
34,31,23,2,early bird,早起きの鳥,3,,,,1
34,32,27,2,easy decision,簡単な決断,3,,,,1
34,33,40,2,false teeth,偽物の歯,4,,,,1
34,34,39,2,flat rate,平均の割合,4,,,,0
34,35,26,2,free speech,フリースピーチ,3,,,,0
34,36,34,2,full understanding,完璧な理解,3,,,,1
34,37,43,2,hard luck,,4,,,,0
34,38,37,2,low speed,低速,1,,,,1
34,39,67,2,lucky guess,頭がお花畑,4,,,,0
34,40,68,2,open arms,開いた腕,3,,,,0
34,41,18,2,poor health,不健康,1,,,,1
34,42,58,2,proud parents,自慢の親,3,,,,0
34,43,20,2,quick look,チラ見,4,,,,1
34,44,2,2,sharp rise,,3,,,,0
34,45,9,2,short notice,短いお知らせ,3,,,,0
34,46,61,2,slow learner,習得がゆっくりな人,3,,,,1
34,47,47,3,active personality,活発な性格,3,,,,
34,48,31,3,cheap pay,安い,4,,,,
34,49,63,3,dark society,暗い社会,4,,,,
34,50,66,3,delicious season,美味しい季節,4,,,,
34,51,45,3,far eye,遠視,4,,,,
34,52,35,3,frank question,打ち解けた質問,2,,,,
34,53,22,3,hot battle,熱い戦い,4,,,,
34,54,62,3,light content,明るい話題,3,,,,
34,55,52,3,narrow thought,暗い思考,3,,,,
34,56,6,3,pretty animal,可愛い動物,1,,,,
34,57,21,3,quiet war,静かな戦い,3,,,,
34,58,19,3,severe home,,4,,,,
34,59,46,3,shallow injury,,4,,,,
34,60,7,3,silent force,,4,,,,
34,61,25,3,slim branch,細い束,2,,,,
34,62,36,3,soft atmosphere,優しい雰囲気,3,,,,
34,63,69,3,straight heart,真っ直ぐな心,3,,,,
34,64,13,3,sweet judgment,甘い判断,4,,,,
34,65,28,3,tall danger,,4,,,,
34,66,12,3,warm gift,温かい贈り物,2,,,,
34,67,50,3,weak rain,小雨,1,,,,
34,68,29,3,wide market,広い市場,3,,,,
34,69,30,3,yellow voice,黄色い声,2,,,,
